Disease,Description,Medication,Diet,workout,Precaution_1,Precaution_2,Precaution_3,Precaution_4,Symptoms,Information
Osteoarthristis,Osteoarthristis is a degenerative joint disease that affects the cartilage in joints.,"['NSAIDs', 'Disease-modifying antirheumatic drugs (DMARDs)', 'Biologics', 'Corticosteroids', 'Joint replacement surgery']","['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']",Follow medical recommendations,acetaminophen,consult nearest hospital,follow up,salt baths,"Hypothyroidism,  fatigue,  weight_gain,  cold_hands_and_feets,  mood_swings","Disease: Osteoarthristis, Symptoms: Hypothyroidism,  fatigue,  weight_gain,  cold_hands_and_feets,  mood_swings, Medication: ['NSAIDs', 'Disease-modifying antirheumatic drugs (DMARDs)', 'Biologics', 'Corticosteroids', 'Joint replacement surgery'], Diet: ['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']"
Osteoarthristis,Osteoarthristis is a degenerative joint disease that affects the cartilage in joints.,"['NSAIDs', 'Disease-modifying antirheumatic drugs (DMARDs)', 'Biologics', 'Corticosteroids', 'Joint replacement surgery']","['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']",Engage in low-impact exercise,acetaminophen,consult nearest hospital,follow up,salt baths,"Hypothyroidism,  fatigue,  weight_gain,  cold_hands_and_feets,  mood_swings","Disease: Osteoarthristis, Symptoms: Hypothyroidism,  fatigue,  weight_gain,  cold_hands_and_feets,  mood_swings, Medication: ['NSAIDs', 'Disease-modifying antirheumatic drugs (DMARDs)', 'Biologics', 'Corticosteroids', 'Joint replacement surgery'], Diet: ['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']"
Osteoarthristis,Osteoarthristis is a degenerative joint disease that affects the cartilage in joints.,"['NSAIDs', 'Disease-modifying antirheumatic drugs (DMARDs)', 'Biologics', 'Corticosteroids', 'Joint replacement surgery']","['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']",Maintain a healthy weight,acetaminophen,consult nearest hospital,follow up,salt baths,"Hypothyroidism,  fatigue,  weight_gain,  cold_hands_and_feets,  mood_swings","Disease: Osteoarthristis, Symptoms: Hypothyroidism,  fatigue,  weight_gain,  cold_hands_and_feets,  mood_swings, Medication: ['NSAIDs', 'Disease-modifying antirheumatic drugs (DMARDs)', 'Biologics', 'Corticosteroids', 'Joint replacement surgery'], Diet: ['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']"
Arthritis,"Arthritis is inflammation of one or more joints, causing pain and stiffness.","['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises']","['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']",Consume anti-inflammatory foods,exercise,use hot and cold therapy,try acupuncture,massage,"Hyperthyroidism,  fatigue,  mood_swings,  weight_loss,  restlessness","Disease: Arthritis, Symptoms: Hyperthyroidism,  fatigue,  mood_swings,  weight_loss,  restlessness, Medication: ['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises'], Diet: ['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']"
Arthritis,"Arthritis is inflammation of one or more joints, causing pain and stiffness.","['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises']","['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']",Include omega-3 fatty acids,exercise,use hot and cold therapy,try acupuncture,massage,"Hyperthyroidism,  fatigue,  mood_swings,  weight_loss,  restlessness","Disease: Arthritis, Symptoms: Hyperthyroidism,  fatigue,  mood_swings,  weight_loss,  restlessness, Medication: ['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises'], Diet: ['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']"
Arthritis,"Arthritis is inflammation of one or more joints, causing pain and stiffness.","['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises']","['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']",Consume antioxidant-rich foods,exercise,use hot and cold therapy,try acupuncture,massage,"Hyperthyroidism,  mood_swings,  weight_loss,  restlessness,  sweating","Disease: Arthritis, Symptoms: Hyperthyroidism,  mood_swings,  weight_loss,  restlessness,  sweating, Medication: ['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises'], Diet: ['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']"
Arthritis,"Arthritis is inflammation of one or more joints, causing pain and stiffness.","['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises']","['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']",Stay hydrated,exercise,use hot and cold therapy,try acupuncture,massage,"Hyperthyroidism,  fatigue,  weight_loss,  restlessness,  sweating","Disease: Arthritis, Symptoms: Hyperthyroidism,  fatigue,  weight_loss,  restlessness,  sweating, Medication: ['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises'], Diet: ['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']"
Arthritis,"Arthritis is inflammation of one or more joints, causing pain and stiffness.","['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises']","['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']",Limit processed foods,exercise,use hot and cold therapy,try acupuncture,massage,"Hyperthyroidism,  fatigue,  mood_swings,  restlessness,  sweating","Disease: Arthritis, Symptoms: Hyperthyroidism,  fatigue,  mood_swings,  restlessness,  sweating, Medication: ['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises'], Diet: ['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']"
Arthritis,"Arthritis is inflammation of one or more joints, causing pain and stiffness.","['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises']","['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']",Include vitamin K-rich foods,exercise,use hot and cold therapy,try acupuncture,massage,"Hyperthyroidism,  fatigue,  mood_swings,  weight_loss,  sweating","Disease: Arthritis, Symptoms: Hyperthyroidism,  fatigue,  mood_swings,  weight_loss,  sweating, Medication: ['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises'], Diet: ['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']"
Arthritis,"Arthritis is inflammation of one or more joints, causing pain and stiffness.","['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises']","['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']",Consult a healthcare professional,exercise,use hot and cold therapy,try acupuncture,massage,"Hyperthyroidism,  fatigue,  mood_swings,  weight_loss,  restlessness","Disease: Arthritis, Symptoms: Hyperthyroidism,  fatigue,  mood_swings,  weight_loss,  restlessness, Medication: ['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises'], Diet: ['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']"
Arthritis,"Arthritis is inflammation of one or more joints, causing pain and stiffness.","['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises']","['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']",Follow medical recommendations,exercise,use hot and cold therapy,try acupuncture,massage,"Hyperthyroidism,  fatigue,  mood_swings,  weight_loss,  restlessness","Disease: Arthritis, Symptoms: Hyperthyroidism,  fatigue,  mood_swings,  weight_loss,  restlessness, Medication: ['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises'], Diet: ['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']"
Arthritis,"Arthritis is inflammation of one or more joints, causing pain and stiffness.","['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises']","['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']",Engage in low-impact exercise,exercise,use hot and cold therapy,try acupuncture,massage,"Hyperthyroidism,  fatigue,  mood_swings,  weight_loss,  restlessness","Disease: Arthritis, Symptoms: Hyperthyroidism,  fatigue,  mood_swings,  weight_loss,  restlessness, Medication: ['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises'], Diet: ['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']"
Arthritis,"Arthritis is inflammation of one or more joints, causing pain and stiffness.","['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises']","['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']",Maintain a healthy weight,exercise,use hot and cold therapy,try acupuncture,massage,"Hyperthyroidism,  fatigue,  mood_swings,  weight_loss,  restlessness","Disease: Arthritis, Symptoms: Hyperthyroidism,  fatigue,  mood_swings,  weight_loss,  restlessness, Medication: ['Vestibular rehabilitation', 'Canalith repositioning', 'Medications for nausea', 'Surgery', 'Home exercises'], Diet: ['Arthritis Diet', 'Anti-Inflammatory Diet', 'Omega-3-rich foods', 'Fruits and vegetables', 'Whole grains']"
Acne,Acne is a skin condition that occurs when hair follicles become clogged with oil and dead skin cells.,"['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments']","['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']",Consume a balanced diet,bath twice,avoid fatty spicy food,drink plenty of water,avoid too many products,"Hypoglycemia,  vomiting,  fatigue,  anxiety,  sweating","Disease: Acne, Symptoms: Hypoglycemia,  vomiting,  fatigue,  anxiety,  sweating, Medication: ['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments'], Diet: ['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']"
Acne,Acne is a skin condition that occurs when hair follicles become clogged with oil and dead skin cells.,"['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments']","['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']",Limit dairy and high-glycemic foods,bath twice,avoid fatty spicy food,drink plenty of water,avoid too many products,"Hypoglycemia,  vomiting,  fatigue,  anxiety,  sweating","Disease: Acne, Symptoms: Hypoglycemia,  vomiting,  fatigue,  anxiety,  sweating, Medication: ['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments'], Diet: ['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']"
Acne,Acne is a skin condition that occurs when hair follicles become clogged with oil and dead skin cells.,"['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments']","['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']",Include antioxidants,bath twice,avoid fatty spicy food,drink plenty of water,avoid too many products,"Hypoglycemia,  vomiting,  fatigue,  anxiety,  sweating","Disease: Acne, Symptoms: Hypoglycemia,  vomiting,  fatigue,  anxiety,  sweating, Medication: ['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments'], Diet: ['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']"
Acne,Acne is a skin condition that occurs when hair follicles become clogged with oil and dead skin cells.,"['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments']","['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']",Stay hydrated,bath twice,avoid fatty spicy food,drink plenty of water,avoid too many products,"Hypoglycemia,  fatigue,  anxiety,  sweating,  headache","Disease: Acne, Symptoms: Hypoglycemia,  fatigue,  anxiety,  sweating,  headache, Medication: ['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments'], Diet: ['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']"
Acne,Acne is a skin condition that occurs when hair follicles become clogged with oil and dead skin cells.,"['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments']","['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']",Limit processed foods,bath twice,avoid fatty spicy food,drink plenty of water,avoid too many products,"Hypoglycemia,  vomiting,  anxiety,  sweating,  headache","Disease: Acne, Symptoms: Hypoglycemia,  vomiting,  anxiety,  sweating,  headache, Medication: ['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments'], Diet: ['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']"
Acne,Acne is a skin condition that occurs when hair follicles become clogged with oil and dead skin cells.,"['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments']","['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']",Include zinc-rich foods,bath twice,avoid fatty spicy food,drink plenty of water,avoid too many products,"Hypoglycemia,  vomiting,  fatigue,  sweating,  headache","Disease: Acne, Symptoms: Hypoglycemia,  vomiting,  fatigue,  sweating,  headache, Medication: ['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments'], Diet: ['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']"
Acne,Acne is a skin condition that occurs when hair follicles become clogged with oil and dead skin cells.,"['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments']","['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']",Consult a skincare professional,bath twice,avoid fatty spicy food,drink plenty of water,avoid too many products,"Hypoglycemia,  vomiting,  fatigue,  anxiety,  headache","Disease: Acne, Symptoms: Hypoglycemia,  vomiting,  fatigue,  anxiety,  headache, Medication: ['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments'], Diet: ['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']"
Acne,Acne is a skin condition that occurs when hair follicles become clogged with oil and dead skin cells.,"['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments']","['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']",Practice good skincare hygiene,bath twice,avoid fatty spicy food,drink plenty of water,avoid too many products,"Hypoglycemia,  vomiting,  fatigue,  anxiety,  sweating","Disease: Acne, Symptoms: Hypoglycemia,  vomiting,  fatigue,  anxiety,  sweating, Medication: ['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments'], Diet: ['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']"
Acne,Acne is a skin condition that occurs when hair follicles become clogged with oil and dead skin cells.,"['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments']","['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']",Limit sugary foods and beverages,bath twice,avoid fatty spicy food,drink plenty of water,avoid too many products,"Hypoglycemia,  vomiting,  fatigue,  anxiety,  sweating","Disease: Acne, Symptoms: Hypoglycemia,  vomiting,  fatigue,  anxiety,  sweating, Medication: ['Antibiotics', 'Pain relievers', 'Antihistamines', 'Corticosteroids', 'Topical treatments'], Diet: ['Acne Diet', 'Low-Glycemic Diet', 'Hydration', 'Fruits and vegetables', 'Probiotics']"
