Disease,Description,Medication,Diet,workout,Precaution_1,Precaution_2,Precaution_3,Precaution_4,Symptoms,Information
Osteoarthristis,Osteoarthristis là một bệnh thoái hóa khớp ảnh hưởng đến sụn ở khớp.,.,.,Giữ nước,acetaminophen,Tham khảo ý kiến ​​bệnh viện gần nhất,Theo dõi,bồn tắm muối,"Suy giáp, cân nặng_gain, Cold_Hands_and_feets, Mood_wings, Lethargy","Bệnh: Osteoarthristis, triệu chứng: suy giáp, tạ_gain, Cold_hands_and_feets, Mood_wings, Lethargy, Thuốc: ['NSAID', 'thuốc điều chỉnh bệnh : ['Chế độ ăn kiêng viêm khớp', 'Chế độ ăn kiêng chống viêm', 'Thực phẩm giàu Omega-3', 'Trái cây và rau quả', 'Ngũ cốc toàn bộ']]"
Osteoarthristis,Osteoarthristis là một bệnh thoái hóa khớp ảnh hưởng đến sụn ở khớp.,.,.,Hạn chế thực phẩm chế biến,acetaminophen,Tham khảo ý kiến ​​bệnh viện gần nhất,Theo dõi,bồn tắm muối,"Suy giáp, mệt mỏi, Cold_hands_and_feets, Mood_wings, Lethargy","Bệnh: Osteoarthristis, triệu chứng: suy giáp, mỏi : ['Chế độ ăn kiêng viêm khớp', 'Chế độ ăn kiêng chống viêm', 'Thực phẩm giàu Omega-3', 'Trái cây và rau quả', 'Ngũ cốc toàn bộ']]"
Osteoarthristis,Osteoarthristis là một bệnh thoái hóa khớp ảnh hưởng đến sụn ở khớp.,.,.,Bao gồm thực phẩm giàu vitamin K,acetaminophen,Tham khảo ý kiến ​​bệnh viện gần nhất,Theo dõi,bồn tắm muối,"Suy giáp, mệt mỏi, cân nặng_gain, Mood_wings, Lethargy","Bệnh: Osteoarthristis, triệu chứng: suy giáp, mệt mỏi, tạ_gain, Mood_wings, Lethargy, Thuốc: ['NSAID', 'thuốc điều chỉnh bệnh : ['Chế độ ăn kiêng viêm khớp', 'Chế độ ăn kiêng chống viêm', 'Thực phẩm giàu Omega-3', 'Trái cây và rau quả', 'Ngũ cốc toàn bộ']]"
Osteoarthristis,Osteoarthristis là một bệnh thoái hóa khớp ảnh hưởng đến sụn ở khớp.,.,.,Tham khảo ý kiến ​​chuyên gia chăm sóc sức khỏe,acetaminophen,Tham khảo ý kiến ​​bệnh viện gần nhất,Theo dõi,bồn tắm muối,"Suy giáp, mệt mỏi, cân nặng_gain, Cold_hands_and_feets, Lethargy","Bệnh: Osteoarthristis, triệu chứng: suy giáp, mệt mỏi, tạ_gain, Cold_hands_and_feets, thờ ơ, thuốc : ['Chế độ ăn kiêng viêm khớp', 'Chế độ ăn kiêng chống viêm', 'Thực phẩm giàu Omega-3', 'Trái cây và rau quả', 'Ngũ cốc toàn bộ']]"
Osteoarthristis,Osteoarthristis là một bệnh thoái hóa khớp ảnh hưởng đến sụn ở khớp.,.,.,Thực hiện theo các khuyến nghị y tế,acetaminophen,Tham khảo ý kiến ​​bệnh viện gần nhất,Theo dõi,bồn tắm muối,"Suy giáp, mệt mỏi, cân nặng_gain, Cold_hands_and_feets, Mood_wings","Bệnh: Osteoarthristis, triệu chứng: suy giáp, mệt mỏi, cân nặng : ['Chế độ ăn kiêng viêm khớp', 'Chế độ ăn kiêng chống viêm', 'Thực phẩm giàu Omega-3', 'Trái cây và rau quả', 'Ngũ cốc toàn bộ']]"
Osteoarthristis,Osteoarthristis là một bệnh thoái hóa khớp ảnh hưởng đến sụn ở khớp.,.,.,Tham gia vào bài tập tác động thấp,acetaminophen,Tham khảo ý kiến ​​bệnh viện gần nhất,Theo dõi,bồn tắm muối,"Suy giáp, mệt mỏi, cân nặng_gain, Cold_hands_and_feets, Mood_wings","Bệnh: Osteoarthristis, triệu chứng: suy giáp, mệt mỏi, cân nặng : ['Chế độ ăn kiêng viêm khớp', 'Chế độ ăn kiêng chống viêm', 'Thực phẩm giàu Omega-3', 'Trái cây và rau quả', 'Ngũ cốc toàn bộ']]"
Osteoarthristis,Osteoarthristis là một bệnh thoái hóa khớp ảnh hưởng đến sụn ở khớp.,.,.,Duy trì cân nặng khỏe mạnh,acetaminophen,Tham khảo ý kiến ​​bệnh viện gần nhất,Theo dõi,bồn tắm muối,"Suy giáp, mệt mỏi, cân nặng_gain, Cold_hands_and_feets, Mood_wings","Bệnh: Osteoarthristis, triệu chứng: suy giáp, mệt mỏi, cân nặng : ['Chế độ ăn kiêng viêm khớp', 'Chế độ ăn kiêng chống viêm', 'Thực phẩm giàu Omega-3', 'Trái cây và rau quả', 'Ngũ cốc toàn bộ']]"
Viêm khớp,"Viêm khớp là viêm của một hoặc nhiều khớp, gây đau và cứng.",.,.,Tiêu thụ thực phẩm chống viêm,bài tập,Sử dụng liệu pháp nóng và lạnh,thử châm cứu,mát xa,"Bệnh cường giáp, mệt mỏi, Mood_wings, Weight_loss, bồn chồn","Bệnh: Viêm khớp, Triệu chứng: Bệnh cường giáp, Mệt mỏi, Tâm trạng_Swings, Cân nặng, Không ngừng nghỉ, Thuốc: ['Phục hồi chức năng tiền đình', 'Tái định vị Canalith', 'Thuốc gây buồn nôn', 'Phẫu thuật', 'Bài tập tại nhà'] Chế độ ăn uống ',' Chế độ ăn kiêng chống viêm ',' Thực phẩm giàu Omega-3 ',' Trái cây và rau quả ',' ngũ cốc toàn bộ ']]]]]]"
Viêm khớp,"Viêm khớp là viêm của một hoặc nhiều khớp, gây đau và cứng.",.,.,Bao gồm axit béo omega-3,bài tập,Sử dụng liệu pháp nóng và lạnh,thử châm cứu,mát xa,"Bệnh cường giáp, mệt mỏi, Mood_wings, Weight_loss, bồn chồn","Bệnh: Viêm khớp, Triệu chứng: Bệnh cường giáp, Mệt mỏi, Tâm trạng_Swings, Cân nặng, Không ngừng nghỉ, Thuốc: ['Phục hồi chức năng tiền đình', 'Tái định vị Canalith', 'Thuốc gây buồn nôn', 'Phẫu thuật', 'Bài tập tại nhà'] Chế độ ăn uống ',' Chế độ ăn kiêng chống viêm ',' Thực phẩm giàu Omega-3 ',' Trái cây và rau quả ',' ngũ cốc toàn bộ ']]]]]]"
Viêm khớp,"Viêm khớp là viêm của một hoặc nhiều khớp, gây đau và cứng.",.,.,Tiêu thụ thực phẩm giàu chất chống oxy hóa,bài tập,Sử dụng liệu pháp nóng và lạnh,thử châm cứu,mát xa,"Cường giáp, mood_swings, tạ_loss, bồn chồn","Bệnh: Viêm khớp, Triệu chứng: cường giáp, Mood_swings, Weight_loss, bồn chồn, đổ mồ hôi, thuốc: ['Phục hồi chức năng tiền đình', 'Rối lại Canalith', 'Thuốc gây buồn nôn', 'Phẫu thuật', 'Bài tập tại nhà'] Chế độ ăn uống ',' Chế độ ăn kiêng chống viêm ',' Thực phẩm giàu Omega-3 ',' Trái cây và rau quả ',' ngũ cốc toàn bộ ']]]]]]"
Viêm khớp,"Viêm khớp là viêm của một hoặc nhiều khớp, gây đau và cứng.",.,.,Giữ nước,bài tập,Sử dụng liệu pháp nóng và lạnh,thử châm cứu,mát xa,"Bệnh cường giáp, mệt mỏi, cân nặng_loss, bồn chồn, đổ mồ hôi","Bệnh: viêm khớp, triệu chứng: cường giáp, mệt mỏi, tạ_loss, không ngừng nghỉ, đổ mồ hôi, thuốc: ['Phục hồi chức năng tiền đình', 'Tái định vị Canalith', 'Thuốc gây buồn nôn', 'Phẫu thuật', 'Bài tập tại nhà'] Chế độ ăn uống ',' Chế độ ăn kiêng chống viêm ',' Thực phẩm giàu Omega-3 ',' Trái cây và rau quả ',' ngũ cốc toàn bộ ']]]]]]"
Viêm khớp,"Viêm khớp là viêm của một hoặc nhiều khớp, gây đau và cứng.",.,.,Hạn chế thực phẩm chế biến,bài tập,Sử dụng liệu pháp nóng và lạnh,thử châm cứu,mát xa,"Cường giáp, mệt mỏi, mood_wings, bồn chồn, đổ mồ hôi","Bệnh: Viêm khớp, Triệu chứng: Bệnh cường giáp, Mệt mỏi, Tâm trạng, Nghiêng, Đổ mồ hôi, Thuốc: ['Phục hồi chức năng tiền đình', 'Tái định vị Canalith', 'Thuốc gây buồn nôn', 'Phẫu thuật', 'Bài tập tại nhà'] Chế độ ăn uống ',' Chế độ ăn kiêng chống viêm ',' Thực phẩm giàu Omega-3 ',' Trái cây và rau quả ',' ngũ cốc toàn bộ ']]]]]]"
Viêm khớp,"Viêm khớp là viêm của một hoặc nhiều khớp, gây đau và cứng.",.,.,Bao gồm thực phẩm giàu vitamin K,bài tập,Sử dụng liệu pháp nóng và lạnh,thử châm cứu,mát xa,"Cường giáp, mệt mỏi, mood_wings, tạ_loss, đổ mồ hôi","Bệnh: Viêm khớp, Triệu chứng: Bệnh cường giáp, Mệt mỏi, Tâm trạng_Swings, Tăng nặng, Đổ mồ hôi, Thuốc: ['Phục hồi chức năng tiền đình', 'Tái định vị Canalith', 'Thuốc gây buồn nôn', 'Phẫu thuật', 'Bài tập tại nhà'] Chế độ ăn uống ',' Chế độ ăn kiêng chống viêm ',' Thực phẩm giàu Omega-3 ',' Trái cây và rau quả ',' ngũ cốc toàn bộ ']]]]]]"
Viêm khớp,"Viêm khớp là viêm của một hoặc nhiều khớp, gây đau và cứng.",.,.,Tham khảo ý kiến ​​chuyên gia chăm sóc sức khỏe,bài tập,Sử dụng liệu pháp nóng và lạnh,thử châm cứu,mát xa,"Bệnh cường giáp, mệt mỏi, Mood_wings, Weight_loss, bồn chồn","Bệnh: Viêm khớp, Triệu chứng: Bệnh cường giáp, Mệt mỏi, Tâm trạng_Swings, Cân nặng, Không ngừng nghỉ, Thuốc: ['Phục hồi chức năng tiền đình', 'Tái định vị Canalith', 'Thuốc gây buồn nôn', 'Phẫu thuật', 'Bài tập tại nhà'] Chế độ ăn uống ',' Chế độ ăn kiêng chống viêm ',' Thực phẩm giàu Omega-3 ',' Trái cây và rau quả ',' ngũ cốc toàn bộ ']]]]]]"
Viêm khớp,"Viêm khớp là viêm của một hoặc nhiều khớp, gây đau và cứng.",.,.,Thực hiện theo các khuyến nghị y tế,bài tập,Sử dụng liệu pháp nóng và lạnh,thử châm cứu,mát xa,"Bệnh cường giáp, mệt mỏi, Mood_wings, Weight_loss, bồn chồn","Bệnh: Viêm khớp, Triệu chứng: Bệnh cường giáp, Mệt mỏi, Tâm trạng_Swings, Cân nặng, Không ngừng nghỉ, Thuốc: ['Phục hồi chức năng tiền đình', 'Tái định vị Canalith', 'Thuốc gây buồn nôn', 'Phẫu thuật', 'Bài tập tại nhà'] Chế độ ăn uống ',' Chế độ ăn kiêng chống viêm ',' Thực phẩm giàu Omega-3 ',' Trái cây và rau quả ',' ngũ cốc toàn bộ ']]]]]]"
Viêm khớp,"Viêm khớp là viêm của một hoặc nhiều khớp, gây đau và cứng.",.,.,Tham gia vào bài tập tác động thấp,bài tập,Sử dụng liệu pháp nóng và lạnh,thử châm cứu,mát xa,"Bệnh cường giáp, mệt mỏi, Mood_wings, Weight_loss, bồn chồn","Bệnh: Viêm khớp, Triệu chứng: Bệnh cường giáp, Mệt mỏi, Tâm trạng_Swings, Cân nặng, Không ngừng nghỉ, Thuốc: ['Phục hồi chức năng tiền đình', 'Tái định vị Canalith', 'Thuốc gây buồn nôn', 'Phẫu thuật', 'Bài tập tại nhà'] Chế độ ăn uống ',' Chế độ ăn kiêng chống viêm ',' Thực phẩm giàu Omega-3 ',' Trái cây và rau quả ',' ngũ cốc toàn bộ ']]]]]]"
Viêm khớp,"Viêm khớp là viêm của một hoặc nhiều khớp, gây đau và cứng.",.,.,Duy trì cân nặng khỏe mạnh,bài tập,Sử dụng liệu pháp nóng và lạnh,thử châm cứu,mát xa,"Bệnh cường giáp, mệt mỏi, Mood_wings, Weight_loss, bồn chồn","Bệnh: Viêm khớp, Triệu chứng: Bệnh cường giáp, Mệt mỏi, Tâm trạng_Swings, Cân nặng, Không ngừng nghỉ, Thuốc: ['Phục hồi chức năng tiền đình', 'Tái định vị Canalith', 'Thuốc gây buồn nôn', 'Phẫu thuật', 'Bài tập tại nhà'] Chế độ ăn uống ',' Chế độ ăn kiêng chống viêm ',' Thực phẩm giàu Omega-3 ',' Trái cây và rau quả ',' ngũ cốc toàn bộ ']]]]]]"
Mụn trứng cá,Mụn trứng cá là một tình trạng da xảy ra khi các nang tóc bị tắc với dầu và tế bào da chết.,"['Thuốc kháng sinh', 'thuốc giảm đau', 'thuốc kháng histamine', 'corticosteroid', 'phương pháp điều trị tại chỗ']]]]]]","['Chế độ ăn uống mụn trứng cá', 'Chế độ ăn ít đường huyết', 'hydrat hóa', 'trái cây và rau quả', 'chế phẩm sinh học']]]]]",Tiêu thụ một chế độ ăn uống cân bằng,tắm hai lần,Tránh thức ăn cay béo,uống nhiều nước,Tránh quá nhiều sản phẩm,"Hạ đường huyết, nôn mửa, mệt mỏi, lo lắng, đổ mồ hôi","Bệnh: mụn trứng cá, triệu chứng: hạ đường huyết, nôn mửa, mệt mỏi, lo lắng, đổ mồ hôi, thuốc: ['Kháng sinh', 'thuốc giảm đau', 'thuốc kháng histamines', 'corticosteroid', 'điều trị tại chỗ'] 'Chế độ ăn ít đường huyết', 'hydrat hóa', 'trái cây và rau quả', 'chế phẩm sinh học']]]]]]"
Mụn trứng cá,Mụn trứng cá là một tình trạng da xảy ra khi các nang tóc bị tắc với dầu và tế bào da chết.,"['Thuốc kháng sinh', 'thuốc giảm đau', 'thuốc kháng histamine', 'corticosteroid', 'phương pháp điều trị tại chỗ']]]]]]","['Chế độ ăn uống mụn trứng cá', 'Chế độ ăn ít đường huyết', 'hydrat hóa', 'trái cây và rau quả', 'chế phẩm sinh học']]]]]",Hạn chế sữa và thực phẩm cao cấp,tắm hai lần,Tránh thức ăn cay béo,uống nhiều nước,Tránh quá nhiều sản phẩm,"Hạ đường huyết, nôn mửa, mệt mỏi, lo lắng, đổ mồ hôi","Bệnh: mụn trứng cá, triệu chứng: hạ đường huyết, nôn mửa, mệt mỏi, lo lắng, đổ mồ hôi, thuốc: ['Kháng sinh', 'thuốc giảm đau', 'thuốc kháng histamines', 'corticosteroid', 'điều trị tại chỗ'] 'Chế độ ăn ít đường huyết', 'hydrat hóa', 'trái cây và rau quả', 'chế phẩm sinh học']]]]]]"
Mụn trứng cá,Mụn trứng cá là một tình trạng da xảy ra khi các nang tóc bị tắc với dầu và tế bào da chết.,"['Thuốc kháng sinh', 'thuốc giảm đau', 'thuốc kháng histamine', 'corticosteroid', 'phương pháp điều trị tại chỗ']]]]]]","['Chế độ ăn uống mụn trứng cá', 'Chế độ ăn ít đường huyết', 'hydrat hóa', 'trái cây và rau quả', 'chế phẩm sinh học']]]]]",Bao gồm các chất chống oxy hóa,tắm hai lần,Tránh thức ăn cay béo,uống nhiều nước,Tránh quá nhiều sản phẩm,"Hạ đường huyết, nôn mửa, mệt mỏi, lo lắng, đổ mồ hôi","Bệnh: mụn trứng cá, triệu chứng: hạ đường huyết, nôn mửa, mệt mỏi, lo lắng, đổ mồ hôi, thuốc: ['Kháng sinh', 'thuốc giảm đau', 'thuốc kháng histamines', 'corticosteroid', 'điều trị tại chỗ'] 'Chế độ ăn ít đường huyết', 'hydrat hóa', 'trái cây và rau quả', 'chế phẩm sinh học']]]]]]"
Mụn trứng cá,Mụn trứng cá là một tình trạng da xảy ra khi các nang tóc bị tắc với dầu và tế bào da chết.,"['Thuốc kháng sinh', 'thuốc giảm đau', 'thuốc kháng histamine', 'corticosteroid', 'phương pháp điều trị tại chỗ']]]]]]","['Chế độ ăn uống mụn trứng cá', 'Chế độ ăn ít đường huyết', 'hydrat hóa', 'trái cây và rau quả', 'chế phẩm sinh học']]]]]",Giữ nước,tắm hai lần,Tránh thức ăn cay béo,uống nhiều nước,Tránh quá nhiều sản phẩm,"Hạ đường huyết, mệt mỏi, lo lắng, đổ mồ hôi, đau đầu","Bệnh: Mụn trứng cá, triệu chứng: hạ đường huyết, mệt mỏi, lo lắng, đổ mồ hôi, đau đầu, thuốc: ['Kháng sinh', 'thuốc giảm đau', 'thuốc kháng histamines', 'corticosteroid', 'phương pháp điều trị tại chỗ'] 'Chế độ ăn ít đường huyết', 'hydrat hóa', 'trái cây và rau quả', 'chế phẩm sinh học']]]]]]"
Mụn trứng cá,Mụn trứng cá là một tình trạng da xảy ra khi các nang tóc bị tắc với dầu và tế bào da chết.,"['Thuốc kháng sinh', 'thuốc giảm đau', 'thuốc kháng histamine', 'corticosteroid', 'phương pháp điều trị tại chỗ']]]]]]","['Chế độ ăn uống mụn trứng cá', 'Chế độ ăn ít đường huyết', 'hydrat hóa', 'trái cây và rau quả', 'chế phẩm sinh học']]]]]",Hạn chế thực phẩm chế biến,tắm hai lần,Tránh thức ăn cay béo,uống nhiều nước,Tránh quá nhiều sản phẩm,"Hạ đường huyết, nôn mửa, lo lắng, đổ mồ hôi, đau đầu","Bệnh: Mụn trứng cá, triệu chứng: hạ đường huyết, nôn mửa, lo lắng, đổ mồ hôi, đau đầu, thuốc: ['Kháng sinh', 'thuốc giảm đau', 'thuốc kháng histamines', 'corticosteroid', 'điều trị tại chỗ'] 'Chế độ ăn ít đường huyết', 'hydrat hóa', 'trái cây và rau quả', 'chế phẩm sinh học']]]]]]"
Mụn trứng cá,Mụn trứng cá là một tình trạng da xảy ra khi các nang tóc bị tắc với dầu và tế bào da chết.,"['Thuốc kháng sinh', 'thuốc giảm đau', 'thuốc kháng histamine', 'corticosteroid', 'phương pháp điều trị tại chỗ']]]]]]","['Chế độ ăn uống mụn trứng cá', 'Chế độ ăn ít đường huyết', 'hydrat hóa', 'trái cây và rau quả', 'chế phẩm sinh học']]]]]",Bao gồm thực phẩm giàu kẽm,tắm hai lần,Tránh thức ăn cay béo,uống nhiều nước,Tránh quá nhiều sản phẩm,"Hạ đường huyết, nôn mửa, mệt mỏi, đổ mồ hôi, đau đầu","Bệnh: mụn trứng cá, triệu chứng: hạ đường huyết, nôn mửa, mệt mỏi, đổ mồ hôi, đau đầu, thuốc: ['kháng sinh', 'thuốc giảm đau', 'thuốc kháng histamines', 'corticosteroid', 'điều trị tại chỗ'] 'Chế độ ăn ít đường huyết', 'hydrat hóa', 'trái cây và rau quả', 'chế phẩm sinh học']]]]]]"
Mụn trứng cá,Mụn trứng cá là một tình trạng da xảy ra khi các nang tóc bị tắc với dầu và tế bào da chết.,"['Thuốc kháng sinh', 'thuốc giảm đau', 'thuốc kháng histamine', 'corticosteroid', 'phương pháp điều trị tại chỗ']]]]]]","['Chế độ ăn uống mụn trứng cá', 'Chế độ ăn ít đường huyết', 'hydrat hóa', 'trái cây và rau quả', 'chế phẩm sinh học']]]]]",Tham khảo ý kiến ​​chuyên gia chăm sóc da,tắm hai lần,Tránh thức ăn cay béo,uống nhiều nước,Tránh quá nhiều sản phẩm,"Hạ đường huyết, nôn mửa, mệt mỏi, lo lắng, đau đầu","Bệnh: mụn trứng cá, triệu chứng: hạ đường huyết, nôn mửa, mệt mỏi, lo lắng, đau đầu, thuốc: ['kháng sinh', 'thuốc giảm đau', 'thuốc kháng histamines', 'corticosteroid', 'phương pháp điều trị tại chỗ'] 'Chế độ ăn ít đường huyết', 'hydrat hóa', 'trái cây và rau quả', 'chế phẩm sinh học']]]]]]"
